CA-2015-133242;2015-06-18;KH-16510;United States;Arlington;OFF-BI-10004002;Office Supplies;Binders;17.3;2;2015-06-24;Standard Class
CA-2016-129126;2016-12-14;PK-19075;United States;New York City;OFF-FA-10000621;Office Supplies;Fasteners;3.58;6;2016-12-19;Standard Class
CA-2016-165218;2016-03-05;RW-19630;United States;Dallas;OFF-ST-10001558;Office Supplies;Storage;16.24;1;2016-03-11;Standard Class
US-2017-103828;2017-08-13;JK-15370;United States;San Francisco;OFF-AP-10004249;Office Supplies;Appliances;11.97;7;2017-08-13;Same Day
CA-2017-143798;2017-12-10;AW-10840;United States;Philadelphia;FUR-FU-10004306;Furniture;Furnishings;194.3;2;2017-12-12;First Class
CA-2016-101791;2016-05-27;BS-11665;United States;Chicago;FUR-FU-10002191;Furniture;Furnishings;6.98;2;2016-05-31;Standard Class
CA-2017-161340;2017-05-28;AM-10360;United States;Cleveland;OFF-PA-10002464;Office Supplies;Paper;5.78;3;2017-06-01;Standard Class
CA-2017-126718;2017-04-29;KT-16480;United States;Orange;OFF-LA-10004055;Office Supplies;Labels;4.91;1;2017-05-04;Standard Class
CA-2014-129364;2014-12-08;TB-21250;United States;Salem;TEC-AC-10004227;Technology;Accessories;12.99;10;2014-12-13;Standard Class
US-2017-117534;2017-03-25;CV-12295;United States;Fresno;OFF-AR-10003087;Office Supplies;Art;1.78;9;2017-03-26;First Class
CA-2017-123687;2017-05-26;KC-16675;United States;Louisville;OFF-AP-10002670;Office Supplies;Appliances;69.48;3;2017-05-29;First Class
CA-2016-101161;2016-10-13;BW-11110;United States;New York City;OFF-PA-10001295;Office Supplies;Paper;18.97;2;2016-10-20;Standard Class
US-2014-159618;2014-11-12;DB-12970;United States;Houston;TEC-AC-10003832;Technology;Accessories;33.13;3;2014-11-16;Standard Class
US-2014-150434;2014-07-19;CA-12310;United States;Bristol;OFF-BI-10002160;Office Supplies;Binders;3.81;1;2014-07-24;Standard Class
CA-2016-168893;2016-11-03;AP-10915;United States;Henderson;OFF-AR-10001770;Office Supplies;Art;2.66;3;2016-11-08;Second Class
CA-2016-134474;2016-01-05;AJ-10795;United States;Jacksonville;TEC-AC-10001714;Technology;Accessories;39.89;6;2016-01-07;Second Class
CA-2016-168543;2016-07-03;DK-13225;United States;New York City;OFF-AP-10000938;Office Supplies;Appliances;100.98;7;2016-07-07;Standard Class
US-2016-136581;2016-11-10;SV-20365;United States;Troy;OFF-PA-10002787;Office Supplies;Paper;6.48;6;2016-11-12;First Class
CA-2014-145387;2014-10-31;AM-10705;United States;Cranston;FUR-TA-10003238;Furniture;Tables;550.98;1;2014-11-02;Second Class
CA-2014-138317;2014-06-21;NW-18400;United States;Philadelphia;OFF-EN-10001539;Office Supplies;Envelopes;7.78;4;2014-06-25;Standard Class
CA-2015-167374;2015-03-26;GM-14500;United States;Philadelphia;OFF-PA-10001950;Office Supplies;Paper;8.34;6;2015-03-30;Second Class
CA-2017-167626;2017-09-03;MY-18295;United States;Chicago;TEC-AC-10004353;Technology;Accessories;63.0;2;2017-09-07;Standard Class
CA-2016-162236;2016-11-04;ER-13855;United States;Charlotte;OFF-SU-10003505;Office Supplies;Supplies;115.86;2;2016-11-06;Second Class
US-2017-135503;2017-12-10;JE-16165;United States;North Charleston;FUR-FU-10002364;Furniture;Furnishings;7.38;2;2017-12-15;Standard Class
US-2014-159611;2014-12-27;KB-16315;United States;Cleveland;FUR-FU-10004904;Furniture;Furnishings;75.98;3;2015-01-01;Second Class
CA-2016-129630;2016-09-04;IM-15055;United States;San Francisco;FUR-FU-10000260;Furniture;Furnishings;8.09;3;2016-09-04;Same Day
CA-2017-110625;2017-12-23;JB-16045;United States;Danbury;FUR-FU-10001473;Furniture;Furnishings;13.73;2;2017-12-30;Standard Class
CA-2014-122588;2014-11-25;AR-10540;United States;Woonsocket;FUR-FU-10001095;Furniture;Furnishings;26.48;2;2014-11-27;Second Class
CA-2016-140382;2016-06-23;RD-19900;United States;San Francisco;OFF-LA-10001934;Office Supplies;Labels;7.31;3;2016-06-25;Second Class
CA-2016-115756;2016-09-05;PK-19075;United States;Detroit;OFF-LA-10001317;Office Supplies;Labels;3.15;7;2016-09-07;Second Class
US-2016-127334;2016-12-15;MP-18175;United States;Springfield;FUR-TA-10003473;Furniture;Tables;376.13;3;2016-12-21;Standard Class
CA-2015-129546;2015-09-28;RP-19855;United States;Los Angeles;OFF-SU-10004884;Office Supplies;Supplies;15.73;3;2015-10-05;Standard Class
CA-2015-105347;2015-11-24;DP-13000;United States;Los Angeles;OFF-AR-10003045;Office Supplies;Art;2.94;5;2015-11-28;Standard Class
CA-2015-119879;2015-11-21;SS-20410;United States;Philadelphia;TEC-PH-10002923;Technology;Phones;36.99;5;2015-11-25;Standard Class
US-2014-150119;2014-04-23;LB-16795;United States;Columbus;FUR-FU-10002191;Furniture;Furnishings;6.98;4;2014-04-27;Standard Class
CA-2016-113236;2016-05-26;CP-12085;United States;Delray Beach;OFF-ST-10000532;Office Supplies;Storage;38.48;6;2016-05-29;Second Class
CA-2016-162159;2016-09-16;CR-12625;United States;Columbus;FUR-CH-10001146;Furniture;Chairs;60.89;2;2016-09-18;First Class
CA-2017-134194;2017-12-25;GA-14725;United States;Dallas;OFF-BI-10001116;Office Supplies;Binders;5.28;3;2018-01-01;Standard Class
US-2017-155425;2017-11-10;AB-10600;United States;Tucson;FUR-CH-10003312;Furniture;Chairs;280.98;4;2017-11-11;First Class
CA-2016-124016;2016-09-23;JS-15940;United States;Lancaster;OFF-BI-10002071;Office Supplies;Binders;5.81;7;2016-09-26;Second Class
US-2016-132577;2016-11-22;JE-15475;United States;Houston;OFF-AR-10003481;Office Supplies;Art;3.28;9;2016-11-27;Standard Class
CA-2016-152156;2016-11-08;CG-12520;United States;Henderson;FUR-BO-10001798;Furniture;Bookcases;130.98;2;2016-11-11;Second Class
CA-2015-139850;2015-06-12;GB-14575;United States;Philadelphia;FUR-FU-10003623;Furniture;Furnishings;27.06;2;2015-06-17;Standard Class
CA-2015-101868;2015-06-09;MJ-17740;United States;Miami;OFF-BI-10002133;Office Supplies;Binders;42.8;3;2015-06-16;Standard Class
CA-2015-137302;2015-04-26;BW-11110;United States;San Diego;FUR-CH-10002017;Furniture;Chairs;26.64;3;2015-05-01;Standard Class
CA-2016-158925;2016-10-24;JP-15460;United States;Houston;OFF-PA-10003072;Office Supplies;Paper;6.48;3;2016-10-28;Standard Class
CA-2016-140018;2016-11-21;CK-12205;United States;Columbus;FUR-CH-10003817;Furniture;Chairs;60.74;3;2016-11-26;Standard Class
CA-2017-117947;2017-08-18;NG-18355;United States;New York City;TEC-PH-10002538;Technology;Phones;37.91;1;2017-08-23;Second Class
CA-2017-105410;2017-03-19;ND-18370;United States;San Francisco;OFF-BI-10004970;Office Supplies;Binders;4.13;6;2017-03-22;First Class
CA-2014-103373;2014-05-18;BS-11755;United States;Cleveland;TEC-PH-10002885;Technology;Phones;649.83;2;2014-05-24;Standard Class
CA-2015-138492;2015-05-15;FC-14335;United States;Philadelphia;OFF-ST-10002583;Office Supplies;Storage;32.48;2;2015-05-22;Standard Class
US-2017-153948;2017-11-06;FM-14290;United States;San Francisco;OFF-PA-10000157;Office Supplies;Paper;19.98;3;2017-11-06;Same Day
CA-2017-139080;2017-01-23;CS-12250;United States;Seattle;OFF-PA-10002262;Office Supplies;Paper;6.48;1;2017-01-28;Standard Class
CA-2015-137708;2015-11-22;NG-18430;United States;Los Angeles;OFF-ST-10004634;Office Supplies;Storage;11.21;3;2015-11-25;Second Class
US-2017-162670;2017-12-23;MF-18250;United States;Little Rock;TEC-PH-10003601;Technology;Phones;164.99;3;2017-12-28;Second Class
CA-2014-127446;2014-11-25;MC-17590;United States;Arlington;TEC-AC-10001635;Technology;Accessories;10.28;3;2014-11-30;Standard Class
US-2014-102715;2014-04-11;JK-15370;United States;Miami;TEC-AC-10002001;Technology;Accessories;159.99;3;2014-04-13;Second Class
CA-2017-100650;2017-06-29;DK-13225;United States;Anaheim;OFF-ST-10001780;Office Supplies;Storage;647.89;2;2017-07-03;Second Class
CA-2017-161102;2017-07-31;EC-14050;United States;San Francisco;OFF-ST-10003442;Office Supplies;Storage;28.28;2;2017-08-03;First Class
CA-2017-158246;2017-11-09;JB-15400;United States;Sunnyvale;FUR-CH-10003061;Furniture;Chairs;89.99;3;2017-11-11;First Class
CA-2017-132976;2017-10-13;AG-10495;United States;Philadelphia;OFF-ST-10000876;Office Supplies;Storage;12.44;6;2017-10-17;Standard Class
US-2016-157308;2016-08-17;NM-18520;United States;Seattle;OFF-BI-10003712;Office Supplies;Binders;4.91;4;2016-08-21;Standard Class
CA-2016-132017;2016-09-26;MH-17620;United States;Houston;OFF-BI-10004001;Office Supplies;Binders;17.04;2;2016-09-27;First Class
CA-2016-100300;2016-06-24;MJ-17740;United States;San Diego;OFF-PA-10000418;Office Supplies;Paper;104.85;1;2016-06-26;Second Class
CA-2016-134936;2016-12-19;ES-14080;United States;Tucson;FUR-TA-10001086;Furniture;Tables;151.99;6;2016-12-25;Standard Class
CA-2017-158071;2017-06-10;BD-11320;United States;Seattle;TEC-PH-10002923;Technology;Phones;36.99;3;2017-06-15;Standard Class
CA-2014-114510;2014-03-14;JF-15295;United States;Logan;OFF-ST-10003221;Office Supplies;Storage;10.68;2;2014-03-19;Standard Class
CA-2015-116260;2015-07-06;BF-10975;United States;Vineland;OFF-AR-10003732;Office Supplies;Art;2.78;4;2015-07-12;Standard Class
CA-2016-126732;2016-09-02;LR-16915;United States;Los Angeles;OFF-BI-10001553;Office Supplies;Binders;9.14;1;2016-09-06;Standard Class
CA-2016-106530;2016-05-08;CL-12565;United States;Cleveland;TEC-AC-10001465;Technology;Accessories;36.32;2;2016-05-08;Same Day
CA-2016-146633;2016-11-15;TG-21310;United States;Los Angeles;OFF-BI-10002982;Office Supplies;Binders;6.81;7;2016-11-17;Second Class
CA-2016-101336;2016-11-13;CK-12760;United States;New York City;OFF-ST-10004258;Office Supplies;Storage;12.21;3;2016-11-18;Standard Class
CA-2014-167164;2014-05-13;AG-10270;United States;West Jordan;OFF-ST-10000107;Office Supplies;Storage;27.75;2;2014-05-15;Second Class
CA-2017-151071;2017-04-25;MB-18085;United States;Los Angeles;OFF-BI-10002103;Office Supplies;Binders;8.69;2;2017-04-29;Second Class
